,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature
4690,0.801,0.66,1,-8.125,1,0.0493,0.0506,0.0576,0.0479,0.884,109.943,audio_features,75SS50WWBZINsZgccsSnGs,spotify:track:75SS50WWBZINsZgccsSnGs,https://api.spotify.com/v1/tracks/75SS50WWBZINsZgccsSnGs,https://api.spotify.com/v1/audio-analysis/75SS50WWBZINsZgccsSnGs,322427,4
4691,0.861,0.504,7,-7.707,1,0.0489,0.00412,1.78e-05,0.0783,0.881,120.0,audio_features,5PUvinSo4MNqW7vmomGRS7,spotify:track:5PUvinSo4MNqW7vmomGRS7,https://api.spotify.com/v1/tracks/5PUvinSo4MNqW7vmomGRS7,https://api.spotify.com/v1/audio-analysis/5PUvinSo4MNqW7vmomGRS7,263053,4
4692,0.936,0.757,10,-4.621,1,0.0958,0.114,2.42e-06,0.0655,0.961,116.029,audio_features,3uJ7YB1zCQH0Y49sd5t1hq,spotify:track:3uJ7YB1zCQH0Y49sd5t1hq,https://api.spotify.com/v1/tracks/3uJ7YB1zCQH0Y49sd5t1hq,https://api.spotify.com/v1/audio-analysis/3uJ7YB1zCQH0Y49sd5t1hq,348000,4
4693,0.635,0.76,0,-4.729,1,0.083,0.00366,0.00021,0.0702,0.869,132.548,audio_features,232QSzzmniLFxyYp6rPusb,spotify:track:232QSzzmniLFxyYp6rPusb,https://api.spotify.com/v1/tracks/232QSzzmniLFxyYp6rPusb,https://api.spotify.com/v1/audio-analysis/232QSzzmniLFxyYp6rPusb,135267,4
4694,0.685,0.466,0,-9.074,1,0.0304,0.794,2.06e-06,0.0915,0.353,79.936,audio_features,0W4Kpfp1w2xkY3PrV714B7,spotify:track:0W4Kpfp1w2xkY3PrV714B7,https://api.spotify.com/v1/tracks/0W4Kpfp1w2xkY3PrV714B7,https://api.spotify.com/v1/audio-analysis/0W4Kpfp1w2xkY3PrV714B7,163133,4
4695,0.478,0.758,1,-5.4,1,0.0331,0.00974,0.00717,0.312,0.452,131.109,audio_features,1fXiYSWmkKJfRKMegCkI11,spotify:track:1fXiYSWmkKJfRKMegCkI11,https://api.spotify.com/v1/tracks/1fXiYSWmkKJfRKMegCkI11,https://api.spotify.com/v1/audio-analysis/1fXiYSWmkKJfRKMegCkI11,276720,4
4696,0.516,0.78,8,-4.004,0,0.0364,0.00136,0.000715,0.11,0.899,116.794,audio_features,1D3YGmST01Ba0WRiT7THPG,spotify:track:1D3YGmST01Ba0WRiT7THPG,https://api.spotify.com/v1/tracks/1D3YGmST01Ba0WRiT7THPG,https://api.spotify.com/v1/audio-analysis/1D3YGmST01Ba0WRiT7THPG,235587,4
4697,0.435,0.298,2,-9.929,0,0.0297,0.704,6e-06,0.0446,0.227,145.895,audio_features,7fT3QRvdQ5I4ac5TrxGlCz,spotify:track:7fT3QRvdQ5I4ac5TrxGlCz,https://api.spotify.com/v1/tracks/7fT3QRvdQ5I4ac5TrxGlCz,https://api.spotify.com/v1/audio-analysis/7fT3QRvdQ5I4ac5TrxGlCz,213333,4
4698,0.379,0.879,1,-4.336,0,0.0362,0.0421,0.00449,0.146,0.37,102.021,audio_features,60ZGteAEtPCnGE6zevgUcd,spotify:track:60ZGteAEtPCnGE6zevgUcd,https://api.spotify.com/v1/tracks/60ZGteAEtPCnGE6zevgUcd,https://api.spotify.com/v1/audio-analysis/60ZGteAEtPCnGE6zevgUcd,211453,4
4699,0.452,0.179,9,-11.165,1,0.0824,0.899,0.0,0.178,0.103,121.488,audio_features,121so7t3AeX6nLMvxy9ZP9,spotify:track:121so7t3AeX6nLMvxy9ZP9,https://api.spotify.com/v1/tracks/121so7t3AeX6nLMvxy9ZP9,https://api.spotify.com/v1/audio-analysis/121so7t3AeX6nLMvxy9ZP9,268867,4
4700,0.607,0.405,9,-8.607,1,0.0265,0.539,6.7e-06,0.231,0.233,129.543,audio_features,3ou9rSNUQnE7XYmJkUUIOc,spotify:track:3ou9rSNUQnE7XYmJkUUIOc,https://api.spotify.com/v1/tracks/3ou9rSNUQnE7XYmJkUUIOc,https://api.spotify.com/v1/audio-analysis/3ou9rSNUQnE7XYmJkUUIOc,223040,4
4701,0.816,0.375,7,-8.053,1,0.0996,0.607,8.66e-06,0.0933,0.615,114.303,audio_features,451GvHwY99NKV4zdKPRWmv,spotify:track:451GvHwY99NKV4zdKPRWmv,https://api.spotify.com/v1/tracks/451GvHwY99NKV4zdKPRWmv,https://api.spotify.com/v1/audio-analysis/451GvHwY99NKV4zdKPRWmv,191907,4
4702,0.642,0.284,1,-15.317,1,0.0326,0.845,0.000234,0.113,0.439,147.874,audio_features,3JiiqMYLbnHa1qys1JOpFK,spotify:track:3JiiqMYLbnHa1qys1JOpFK,https://api.spotify.com/v1/tracks/3JiiqMYLbnHa1qys1JOpFK,https://api.spotify.com/v1/audio-analysis/3JiiqMYLbnHa1qys1JOpFK,310000,4
4703,0.585,0.303,4,-10.058,1,0.0398,0.694,0.0,0.115,0.142,136.703,audio_features,05pKAafT85jeeNhZ6kq7HT,spotify:track:05pKAafT85jeeNhZ6kq7HT,https://api.spotify.com/v1/tracks/05pKAafT85jeeNhZ6kq7HT,https://api.spotify.com/v1/audio-analysis/05pKAafT85jeeNhZ6kq7HT,240166,3
4704,0.793,0.253,1,-10.805,0,0.0495,0.0365,0.0116,0.112,0.394,124.213,audio_features,7vDHKg4VtzIxo3u7o6zoxB,spotify:track:7vDHKg4VtzIxo3u7o6zoxB,https://api.spotify.com/v1/tracks/7vDHKg4VtzIxo3u7o6zoxB,https://api.spotify.com/v1/audio-analysis/7vDHKg4VtzIxo3u7o6zoxB,277000,4
4705,0.47,0.634,7,-19.408,0,0.0668,0.467,0.712,0.715,0.332,103.979,audio_features,0zPQdluME5KFSBV7VTdOXL,spotify:track:0zPQdluME5KFSBV7VTdOXL,https://api.spotify.com/v1/tracks/0zPQdluME5KFSBV7VTdOXL,https://api.spotify.com/v1/audio-analysis/0zPQdluME5KFSBV7VTdOXL,529200,4
4706,0.686,0.34,1,-12.655,1,0.0298,0.77,0.00131,0.118,0.462,112.065,audio_features,2t9UI29HPyf95U6OyGpAcF,spotify:track:2t9UI29HPyf95U6OyGpAcF,https://api.spotify.com/v1/tracks/2t9UI29HPyf95U6OyGpAcF,https://api.spotify.com/v1/audio-analysis/2t9UI29HPyf95U6OyGpAcF,305360,4
4707,0.722,0.682,5,-8.479,0,0.102,0.277,0.285,0.275,0.901,101.968,audio_features,3piYbySL0X1f4ZYfwuIWm2,spotify:track:3piYbySL0X1f4ZYfwuIWm2,https://api.spotify.com/v1/tracks/3piYbySL0X1f4ZYfwuIWm2,https://api.spotify.com/v1/audio-analysis/3piYbySL0X1f4ZYfwuIWm2,243653,4
4708,0.434,0.567,7,-6.949,0,0.0368,0.165,5.83e-05,0.081,0.455,90.082,audio_features,3CFZlZG1elMBkZEmzFxjzM,spotify:track:3CFZlZG1elMBkZEmzFxjzM,https://api.spotify.com/v1/tracks/3CFZlZG1elMBkZEmzFxjzM,https://api.spotify.com/v1/audio-analysis/3CFZlZG1elMBkZEmzFxjzM,314013,4
4709,0.59,0.829,0,-5.649,1,0.0419,0.0601,3.99e-05,0.19,0.704,144.099,audio_features,1Ug5wxoHthwxctyWTUMGta,spotify:track:1Ug5wxoHthwxctyWTUMGta,https://api.spotify.com/v1/tracks/1Ug5wxoHthwxctyWTUMGta,https://api.spotify.com/v1/audio-analysis/1Ug5wxoHthwxctyWTUMGta,193107,4
4710,0.421,0.873,10,-4.343,1,0.0564,0.0654,0.0,0.123,0.629,84.786,audio_features,1X1DWw2pcNZ8zSub3uhlNz,spotify:track:1X1DWw2pcNZ8zSub3uhlNz,https://api.spotify.com/v1/tracks/1X1DWw2pcNZ8zSub3uhlNz,https://api.spotify.com/v1/audio-analysis/1X1DWw2pcNZ8zSub3uhlNz,202533,4
4711,0.672,0.738,0,-7.045,1,0.0506,0.0178,6.75e-05,0.0927,0.392,107.938,audio_features,6t6oULCRS6hnI7rm0h5gwl,spotify:track:6t6oULCRS6hnI7rm0h5gwl,https://api.spotify.com/v1/tracks/6t6oULCRS6hnI7rm0h5gwl,https://api.spotify.com/v1/audio-analysis/6t6oULCRS6hnI7rm0h5gwl,277040,4
4712,0.478,0.758,1,-5.4,1,0.0331,0.00974,0.00717,0.312,0.452,131.109,audio_features,1fXiYSWmkKJfRKMegCkI11,spotify:track:1fXiYSWmkKJfRKMegCkI11,https://api.spotify.com/v1/tracks/1fXiYSWmkKJfRKMegCkI11,https://api.spotify.com/v1/audio-analysis/1fXiYSWmkKJfRKMegCkI11,276720,4
4713,0.526,0.712,11,-6.525,0,0.0356,0.0161,0.0,0.179,0.32,105.009,audio_features,1eyzqe2QqGZUmfcPZtrIyt,spotify:track:1eyzqe2QqGZUmfcPZtrIyt,https://api.spotify.com/v1/tracks/1eyzqe2QqGZUmfcPZtrIyt,https://api.spotify.com/v1/audio-analysis/1eyzqe2QqGZUmfcPZtrIyt,241440,4
4714,0.598,0.643,0,-6.933,1,0.0364,0.164,3.35e-05,0.0992,0.349,115.41,audio_features,4Yg2w0P29BBBMixyeNjDtj,spotify:track:4Yg2w0P29BBBMixyeNjDtj,https://api.spotify.com/v1/tracks/4Yg2w0P29BBBMixyeNjDtj,https://api.spotify.com/v1/audio-analysis/4Yg2w0P29BBBMixyeNjDtj,222533,4
4715,0.733,0.598,2,-8.228,1,0.0278,0.212,3.71e-06,0.156,0.935,107.732,audio_features,06qMRF18gwbOYYbnP2du6i,spotify:track:06qMRF18gwbOYYbnP2du6i,https://api.spotify.com/v1/tracks/06qMRF18gwbOYYbnP2du6i,https://api.spotify.com/v1/audio-analysis/06qMRF18gwbOYYbnP2du6i,265960,4
4716,0.543,0.234,5,-15.351,1,0.0323,0.832,0.00196,0.116,0.327,171.956,audio_features,5nbzSunBRFGCI4Pb6PoCat,spotify:track:5nbzSunBRFGCI4Pb6PoCat,https://api.spotify.com/v1/tracks/5nbzSunBRFGCI4Pb6PoCat,https://api.spotify.com/v1/audio-analysis/5nbzSunBRFGCI4Pb6PoCat,163973,4
4717,0.513,0.831,2,-9.004,1,0.0383,0.55,0.0,0.336,0.963,148.837,audio_features,0oPdaY4dXtc3ZsaG17V972,spotify:track:0oPdaY4dXtc3ZsaG17V972,https://api.spotify.com/v1/tracks/0oPdaY4dXtc3ZsaG17V972,https://api.spotify.com/v1/audio-analysis/0oPdaY4dXtc3ZsaG17V972,182067,4
4718,0.271,0.551,2,-7.48,1,0.0457,0.582,4.16e-05,0.256,0.428,78.111,audio_features,3VTNVsTTu05dmTsVFrmGpK,spotify:track:3VTNVsTTu05dmTsVFrmGpK,https://api.spotify.com/v1/tracks/3VTNVsTTu05dmTsVFrmGpK,https://api.spotify.com/v1/audio-analysis/3VTNVsTTu05dmTsVFrmGpK,272467,4
4719,0.869,0.557,11,-7.112,0,0.384,0.577,0.0,0.139,0.629,124.927,audio_features,7LTCmtMpf3JPfBE8gAl64z,spotify:track:7LTCmtMpf3JPfBE8gAl64z,https://api.spotify.com/v1/tracks/7LTCmtMpf3JPfBE8gAl64z,https://api.spotify.com/v1/audio-analysis/7LTCmtMpf3JPfBE8gAl64z,230836,4
4720,0.847,0.622,1,-6.747,0,0.0903,0.119,0.0,0.285,0.22,130.001,audio_features,4rXLjWdF2ZZpXCVTfWcshS,spotify:track:4rXLjWdF2ZZpXCVTfWcshS,https://api.spotify.com/v1/tracks/4rXLjWdF2ZZpXCVTfWcshS,https://api.spotify.com/v1/audio-analysis/4rXLjWdF2ZZpXCVTfWcshS,125040,4
4721,0.786,0.698,1,-4.697,1,0.0976,0.0175,0.0,0.194,0.168,154.954,audio_features,293QwzG48nRXlqk5lGDUbw,spotify:track:293QwzG48nRXlqk5lGDUbw,https://api.spotify.com/v1/tracks/293QwzG48nRXlqk5lGDUbw,https://api.spotify.com/v1/audio-analysis/293QwzG48nRXlqk5lGDUbw,142452,4
4722,0.908,0.561,4,-7.683,0,0.301,0.00933,0.0,0.111,0.559,146.018,audio_features,1BmI4EYdfzbg8DlV6pHYrY,spotify:track:1BmI4EYdfzbg8DlV6pHYrY,https://api.spotify.com/v1/tracks/1BmI4EYdfzbg8DlV6pHYrY,https://api.spotify.com/v1/audio-analysis/1BmI4EYdfzbg8DlV6pHYrY,217213,4
4723,0.64,0.796,1,-5.382,1,0.295,0.0676,0.0,0.495,0.624,160.163,audio_features,5KGRNJjSz2SFRz2tAZRbxB,spotify:track:5KGRNJjSz2SFRz2tAZRbxB,https://api.spotify.com/v1/tracks/5KGRNJjSz2SFRz2tAZRbxB,https://api.spotify.com/v1/audio-analysis/5KGRNJjSz2SFRz2tAZRbxB,170748,4
4724,0.555,0.216,3,-11.661,1,0.0721,0.557,0.00416,0.109,0.504,79.109,audio_features,6me7F0aaZjwDo6RJ5MrfBD,spotify:track:6me7F0aaZjwDo6RJ5MrfBD,https://api.spotify.com/v1/tracks/6me7F0aaZjwDo6RJ5MrfBD,https://api.spotify.com/v1/audio-analysis/6me7F0aaZjwDo6RJ5MrfBD,87000,3
4725,0.665,0.529,9,-11.004,0,0.0316,0.0967,0.174,0.146,0.473,128.025,audio_features,00uUhSnmZOLJqq79mYoC2y,spotify:track:00uUhSnmZOLJqq79mYoC2y,https://api.spotify.com/v1/tracks/00uUhSnmZOLJqq79mYoC2y,https://api.spotify.com/v1/audio-analysis/00uUhSnmZOLJqq79mYoC2y,207500,4
4726,0.484,0.731,1,-6.694,1,0.0379,0.431,0.0,0.151,0.51,101.654,audio_features,3JvrhDOgAt6p7K8mDyZwRd,spotify:track:3JvrhDOgAt6p7K8mDyZwRd,https://api.spotify.com/v1/tracks/3JvrhDOgAt6p7K8mDyZwRd,https://api.spotify.com/v1/audio-analysis/3JvrhDOgAt6p7K8mDyZwRd,204280,4
4727,0.636,0.676,2,-3.442,1,0.0263,0.0807,0.0,0.0831,0.273,113.98,audio_features,2tznHmp70DxMyr2XhWLOW0,spotify:track:2tznHmp70DxMyr2XhWLOW0,https://api.spotify.com/v1/tracks/2tznHmp70DxMyr2XhWLOW0,https://api.spotify.com/v1/audio-analysis/2tznHmp70DxMyr2XhWLOW0,208760,4
4728,0.651,0.546,1,-9.021,1,0.0357,0.774,0.0437,0.0842,0.623,107.021,audio_features,5xo8RrjJ9CVNrtRg2S3B1R,spotify:track:5xo8RrjJ9CVNrtRg2S3B1R,https://api.spotify.com/v1/tracks/5xo8RrjJ9CVNrtRg2S3B1R,https://api.spotify.com/v1/audio-analysis/5xo8RrjJ9CVNrtRg2S3B1R,229760,4
4729,0.221,0.00378,7,-32.389,1,0.0371,0.974,0.948,0.121,0.0638,70.929,audio_features,2aZASr8jOyTi0GBHBzPnlc,spotify:track:2aZASr8jOyTi0GBHBzPnlc,https://api.spotify.com/v1/tracks/2aZASr8jOyTi0GBHBzPnlc,https://api.spotify.com/v1/audio-analysis/2aZASr8jOyTi0GBHBzPnlc,187333,4
4730,0.167,0.0286,6,-36.182,1,0.0595,0.971,0.958,0.0878,0.0424,67.408,audio_features,6plGBEo6DjOpRqqS7gFJBg,spotify:track:6plGBEo6DjOpRqqS7gFJBg,https://api.spotify.com/v1/tracks/6plGBEo6DjOpRqqS7gFJBg,https://api.spotify.com/v1/audio-analysis/6plGBEo6DjOpRqqS7gFJBg,178334,4
4731,0.153,0.001,7,-46.866,1,0.0481,0.855,0.854,0.107,0.0364,135.828,audio_features,7KDuavfltk861z14QiGwCJ,spotify:track:7KDuavfltk861z14QiGwCJ,https://api.spotify.com/v1/tracks/7KDuavfltk861z14QiGwCJ,https://api.spotify.com/v1/audio-analysis/7KDuavfltk861z14QiGwCJ,190857,4
4732,0.191,0.00906,7,-32.748,0,0.0461,0.978,0.902,0.115,0.0606,68.221,audio_features,2zuxJxGXamWbjgiTF6a7rA,spotify:track:2zuxJxGXamWbjgiTF6a7rA,https://api.spotify.com/v1/tracks/2zuxJxGXamWbjgiTF6a7rA,https://api.spotify.com/v1/audio-analysis/2zuxJxGXamWbjgiTF6a7rA,144000,4
4733,0.212,0.00772,10,-33.872,1,0.0369,0.986,0.872,0.116,0.144,62.863,audio_features,4wDO6MjP0OoVxwHVizSBip,spotify:track:4wDO6MjP0OoVxwHVizSBip,https://api.spotify.com/v1/tracks/4wDO6MjP0OoVxwHVizSBip,https://api.spotify.com/v1/audio-analysis/4wDO6MjP0OoVxwHVizSBip,178500,3
4734,0.143,0.000116,0,-37.894,1,0.0916,0.851,0.973,0.109,0.0,140.571,audio_features,1fSln3JhzB7Asdi83JTvPa,spotify:track:1fSln3JhzB7Asdi83JTvPa,https://api.spotify.com/v1/tracks/1fSln3JhzB7Asdi83JTvPa,https://api.spotify.com/v1/audio-analysis/1fSln3JhzB7Asdi83JTvPa,153143,5
4735,0.175,0.00184,10,-41.3,1,0.0414,0.994,0.956,0.0989,0.147,73.583,audio_features,569aPavFjL3WvPwZepX67d,spotify:track:569aPavFjL3WvPwZepX67d,https://api.spotify.com/v1/tracks/569aPavFjL3WvPwZepX67d,https://api.spotify.com/v1/audio-analysis/569aPavFjL3WvPwZepX67d,179294,4
4736,0.158,0.00256,10,-45.728,1,0.0427,0.994,0.868,0.108,0.185,135.456,audio_features,6q8NVcrqyUPpHWbNfJQMiN,spotify:track:6q8NVcrqyUPpHWbNfJQMiN,https://api.spotify.com/v1/tracks/6q8NVcrqyUPpHWbNfJQMiN,https://api.spotify.com/v1/audio-analysis/6q8NVcrqyUPpHWbNfJQMiN,200000,3
4737,0.136,0.0023,7,-39.17,1,0.0406,0.991,0.885,0.122,0.0695,73.821,audio_features,6OA8XPGALjJXIhQ7996ftt,spotify:track:6OA8XPGALjJXIhQ7996ftt,https://api.spotify.com/v1/tracks/6OA8XPGALjJXIhQ7996ftt,https://api.spotify.com/v1/audio-analysis/6OA8XPGALjJXIhQ7996ftt,176786,5
4738,0.191,0.00866,5,-33.943,1,0.0511,0.96,0.966,0.105,0.0319,132.161,audio_features,7dbvv8ZyduO9ztNjkVkyty,spotify:track:7dbvv8ZyduO9ztNjkVkyty,https://api.spotify.com/v1/tracks/7dbvv8ZyduO9ztNjkVkyty,https://api.spotify.com/v1/audio-analysis/7dbvv8ZyduO9ztNjkVkyty,175667,3
4739,0.495,0.0278,10,-26.949,1,0.0442,0.995,0.955,0.101,0.0838,113.033,audio_features,6HGtLIGtz89GQnbSV4sBcR,spotify:track:6HGtLIGtz89GQnbSV4sBcR,https://api.spotify.com/v1/tracks/6HGtLIGtz89GQnbSV4sBcR,https://api.spotify.com/v1/audio-analysis/6HGtLIGtz89GQnbSV4sBcR,196750,4
4740,0.429,0.0223,1,-24.747,1,0.054,0.994,0.947,0.109,0.299,139.852,audio_features,5scC024P3dgeTGHhYg929D,spotify:track:5scC024P3dgeTGHhYg929D,https://api.spotify.com/v1/tracks/5scC024P3dgeTGHhYg929D,https://api.spotify.com/v1/audio-analysis/5scC024P3dgeTGHhYg929D,98500,3
4741,0.277,0.0344,8,-27.891,1,0.051,0.995,0.91,0.102,0.158,77.218,audio_features,17ECD7z521qoJRhO6N3iDB,spotify:track:17ECD7z521qoJRhO6N3iDB,https://api.spotify.com/v1/tracks/17ECD7z521qoJRhO6N3iDB,https://api.spotify.com/v1/audio-analysis/17ECD7z521qoJRhO6N3iDB,161566,4
4742,0.678,0.0255,7,-20.274,1,0.105,0.996,0.972,0.144,0.795,134.06,audio_features,2oUXI2tcB3Bx11dvcT1S0K,spotify:track:2oUXI2tcB3Bx11dvcT1S0K,https://api.spotify.com/v1/tracks/2oUXI2tcB3Bx11dvcT1S0K,https://api.spotify.com/v1/audio-analysis/2oUXI2tcB3Bx11dvcT1S0K,101685,1
4743,0.361,0.0156,6,-29.853,1,0.0378,0.987,0.945,0.108,0.0717,123.646,audio_features,4bcrfPo51Gy2OGF37J9ysl,spotify:track:4bcrfPo51Gy2OGF37J9ysl,https://api.spotify.com/v1/tracks/4bcrfPo51Gy2OGF37J9ysl,https://api.spotify.com/v1/audio-analysis/4bcrfPo51Gy2OGF37J9ysl,250907,5
4744,0.361,0.00871,3,-29.986,1,0.0391,0.994,0.945,0.116,0.365,88.291,audio_features,2TD0iYRp8fH3okp5vOAOi2,spotify:track:2TD0iYRp8fH3okp5vOAOi2,https://api.spotify.com/v1/tracks/2TD0iYRp8fH3okp5vOAOi2,https://api.spotify.com/v1/audio-analysis/2TD0iYRp8fH3okp5vOAOi2,125000,4
4745,0.276,0.0787,10,-26.701,1,0.0517,0.96,0.961,0.115,0.155,52.591,audio_features,6S89pQkAuxmU1MFUHIWuzE,spotify:track:6S89pQkAuxmU1MFUHIWuzE,https://api.spotify.com/v1/tracks/6S89pQkAuxmU1MFUHIWuzE,https://api.spotify.com/v1/audio-analysis/6S89pQkAuxmU1MFUHIWuzE,130038,5
4746,0.459,0.101,4,-26.824,0,0.0417,0.977,0.866,0.098,0.241,76.974,audio_features,43z2LSP0180NFwr720P3xk,spotify:track:43z2LSP0180NFwr720P3xk,https://api.spotify.com/v1/tracks/43z2LSP0180NFwr720P3xk,https://api.spotify.com/v1/audio-analysis/43z2LSP0180NFwr720P3xk,146000,4
4747,0.508,0.0306,3,-25.18,1,0.0432,0.995,0.938,0.121,0.278,130.702,audio_features,3qKxRzPbXwEG3AFnpOFCVq,spotify:track:3qKxRzPbXwEG3AFnpOFCVq,https://api.spotify.com/v1/tracks/3qKxRzPbXwEG3AFnpOFCVq,https://api.spotify.com/v1/audio-analysis/3qKxRzPbXwEG3AFnpOFCVq,144775,4
4748,0.369,0.0782,7,-27.749,1,0.0387,0.99,0.914,0.107,0.304,97.591,audio_features,1qb6AsW7Y4kXTQpExCW2xm,spotify:track:1qb6AsW7Y4kXTQpExCW2xm,https://api.spotify.com/v1/tracks/1qb6AsW7Y4kXTQpExCW2xm,https://api.spotify.com/v1/audio-analysis/1qb6AsW7Y4kXTQpExCW2xm,125604,4
4749,0.528,0.557,7,-6.643,1,0.066,0.47,0.0,0.384,0.705,201.872,audio_features,1KB9MeVcnX2rjNGRYvP4aU,spotify:track:1KB9MeVcnX2rjNGRYvP4aU,https://api.spotify.com/v1/tracks/1KB9MeVcnX2rjNGRYvP4aU,https://api.spotify.com/v1/audio-analysis/1KB9MeVcnX2rjNGRYvP4aU,197282,4
4750,0.638,0.717,8,-5.804,1,0.0375,0.001,1.79e-06,0.113,0.422,141.904,audio_features,59NraMJsLaMCVtwXTSia8i,spotify:track:59NraMJsLaMCVtwXTSia8i,https://api.spotify.com/v1/tracks/59NraMJsLaMCVtwXTSia8i,https://api.spotify.com/v1/audio-analysis/59NraMJsLaMCVtwXTSia8i,132359,4
4751,0.546,0.846,5,-5.719,1,0.181,0.0135,0.0,0.607,0.74,162.043,audio_features,2gyxAWHebV7xPYVxqoi86f,spotify:track:2gyxAWHebV7xPYVxqoi86f,https://api.spotify.com/v1/tracks/2gyxAWHebV7xPYVxqoi86f,https://api.spotify.com/v1/audio-analysis/2gyxAWHebV7xPYVxqoi86f,211141,4
4752,0.263,0.182,8,-11.414,0,0.0337,0.952,0.000425,0.239,0.208,180.783,audio_features,2O7YJWue0OOBHWxRaqDsm9,spotify:track:2O7YJWue0OOBHWxRaqDsm9,https://api.spotify.com/v1/tracks/2O7YJWue0OOBHWxRaqDsm9,https://api.spotify.com/v1/audio-analysis/2O7YJWue0OOBHWxRaqDsm9,214187,4
4753,0.805,0.623,1,-8.26,0,0.222,0.0239,0.000431,0.0872,0.753,144.833,audio_features,4c9lx29ADaRI0Hzy8ql69V,spotify:track:4c9lx29ADaRI0Hzy8ql69V,https://api.spotify.com/v1/tracks/4c9lx29ADaRI0Hzy8ql69V,https://api.spotify.com/v1/audio-analysis/4c9lx29ADaRI0Hzy8ql69V,139071,4
4754,0.638,0.717,8,-5.804,1,0.0375,0.001,1.79e-06,0.113,0.422,141.904,audio_features,59NraMJsLaMCVtwXTSia8i,spotify:track:59NraMJsLaMCVtwXTSia8i,https://api.spotify.com/v1/tracks/59NraMJsLaMCVtwXTSia8i,https://api.spotify.com/v1/audio-analysis/59NraMJsLaMCVtwXTSia8i,132359,4
4755,0.634,0.824,2,-3.394,0,0.047,0.0908,0.0711,0.119,0.371,137.959,audio_features,31nfdEooLEq7dn3UMcIeB5,spotify:track:31nfdEooLEq7dn3UMcIeB5,https://api.spotify.com/v1/tracks/31nfdEooLEq7dn3UMcIeB5,https://api.spotify.com/v1/audio-analysis/31nfdEooLEq7dn3UMcIeB5,178156,4
4756,0.735,0.681,2,-6.421,1,0.256,0.0512,0.0887,0.167,0.302,143.054,audio_features,7v9PgkhtIlivxuFXO1Dl1V,spotify:track:7v9PgkhtIlivxuFXO1Dl1V,https://api.spotify.com/v1/tracks/7v9PgkhtIlivxuFXO1Dl1V,https://api.spotify.com/v1/audio-analysis/7v9PgkhtIlivxuFXO1Dl1V,165210,4
4757,0.554,0.968,1,-4.178,1,0.0695,0.0326,4.2e-05,0.304,0.415,74.465,audio_features,17NHXI2CJp7KgdcwcDnRx4,spotify:track:17NHXI2CJp7KgdcwcDnRx4,https://api.spotify.com/v1/tracks/17NHXI2CJp7KgdcwcDnRx4,https://api.spotify.com/v1/audio-analysis/17NHXI2CJp7KgdcwcDnRx4,151590,4
4758,0.629,0.957,7,-4.353,0,0.0914,0.0441,7.16e-05,0.28,0.478,130.077,audio_features,65Iiyhh7rD0vq0bmCPz2YK,spotify:track:65Iiyhh7rD0vq0bmCPz2YK,https://api.spotify.com/v1/tracks/65Iiyhh7rD0vq0bmCPz2YK,https://api.spotify.com/v1/audio-analysis/65Iiyhh7rD0vq0bmCPz2YK,168462,4
4759,0.756,0.873,0,-5.83,1,0.0654,0.122,3.08e-05,0.478,0.844,127.948,audio_features,5xpyEuc8pfYzEUaKlmEorf,spotify:track:5xpyEuc8pfYzEUaKlmEorf,https://api.spotify.com/v1/tracks/5xpyEuc8pfYzEUaKlmEorf,https://api.spotify.com/v1/audio-analysis/5xpyEuc8pfYzEUaKlmEorf,125745,4
4760,0.69,0.577,0,-7.65,1,0.0744,0.0104,2.12e-06,0.0864,0.669,157.951,audio_features,7sKX5WSjQEPMzuIPFurvBO,spotify:track:7sKX5WSjQEPMzuIPFurvBO,https://api.spotify.com/v1/tracks/7sKX5WSjQEPMzuIPFurvBO,https://api.spotify.com/v1/audio-analysis/7sKX5WSjQEPMzuIPFurvBO,124656,3
4761,0.661,0.816,5,-6.283,0,0.0817,0.0288,0.0,0.544,0.837,127.027,audio_features,5LLY0yvNGk6FxADFydtpVW,spotify:track:5LLY0yvNGk6FxADFydtpVW,https://api.spotify.com/v1/tracks/5LLY0yvNGk6FxADFydtpVW,https://api.spotify.com/v1/audio-analysis/5LLY0yvNGk6FxADFydtpVW,154961,4
4762,0.695,0.68,11,-8.105,0,0.0778,0.0993,0.0,0.545,0.385,94.874,audio_features,4HgBgnmaUUKxMoQIxrslHZ,spotify:track:4HgBgnmaUUKxMoQIxrslHZ,https://api.spotify.com/v1/tracks/4HgBgnmaUUKxMoQIxrslHZ,https://api.spotify.com/v1/audio-analysis/4HgBgnmaUUKxMoQIxrslHZ,130105,4
4763,0.698,0.848,0,-5.951,1,0.0408,0.097,1.6e-06,0.0725,0.689,105.081,audio_features,1Rl4O8fqcMTBN8o2rilFBL,spotify:track:1Rl4O8fqcMTBN8o2rilFBL,https://api.spotify.com/v1/tracks/1Rl4O8fqcMTBN8o2rilFBL,https://api.spotify.com/v1/audio-analysis/1Rl4O8fqcMTBN8o2rilFBL,121714,4
